Date,ABB.ST_AdjClose,ALFA.ST_AdjClose,ALIV-SDB.ST_AdjClose,ATCO-A.ST_AdjClose,ATCO-B.ST_AdjClose,AZN.ST_AdjClose,BOL.ST_AdjClose,ELUX-B.ST_AdjClose,ERIC-B.ST_AdjClose,GETI-B.ST_AdjClose,HEXA-B.ST_AdjClose,HM-B.ST_AdjClose,INVE-B.ST_AdjClose,KINV-B.ST_AdjClose,SAND.ST_AdjClose,SCA-B.ST_AdjClose,SEB-A.ST_AdjClose,SECU-B.ST_AdjClose,SHB-A.ST_AdjClose,SKA-B.ST_AdjClose,SKF-B.ST_AdjClose,SSAB-A.ST_AdjClose,SWED-A.ST_AdjClose,SWMA.ST_AdjClose,TEL2-B.ST_AdjClose,TELIA.ST_AdjClose,VOLV-B.ST_AdjClose,XOMX30_AdjClose
2003-06-25,21.113198999999998,7.967427000000001,176.662796,11.284953999999999,7.241115,280.56237799999997,9.191409,50.120540999999996,30.755198999999998,28.287527,4.30598,40.226078,35.544193,22.073738,19.626244,0.18590399999999999,19.910286,49.041599,8.60389,20.633707,25.900869,9.653984,37.074902,40.193915999999994,32.592735,15.211073,9.822106,527.960022
2003-06-26,19.986137,7.967427000000001,180.889236,11.431545,7.322021,278.031006,9.191409,50.936867,29.855922999999997,28.701483000000003,4.331162,39.785244,35.544193,22.530409,19.770203,0.185565,20.028805,50.237736,8.60389,21.197723,26.480309000000002,9.517365,36.742413,39.867146000000005,33.422348,15.398864000000001,9.936316,528.679993
2003-06-27,20.13641,8.072955,184.270248,11.988461000000001,7.726583,279.718567,9.300868,51.589886,30.935049,28.977478,4.4067050000000005,40.226078,36.479561,23.13938,20.298048,0.185226,19.791769,49.938705,8.636348,21.714745999999998,27.001806,9.653984,37.074902,40.193915999999994,35.200138,15.868343,9.964869,536.539978
2003-06-30,19.910999,8.072955,182.157135,11.871181,7.605208999999999,273.81201200000004,9.629105000000001,51.589886,30.935049,29.322388,4.44448,40.556698,36.479561,23.413342999999998,20.106104000000002,0.185565,19.317745000000002,49.041599,8.506489,21.479734,26.770027000000002,9.745035000000001,36.742413,39.540366999999996,35.259369,15.586657,10.050527,531.460022
2003-07-01,20.06127,7.861897999999999,179.198624,11.724635000000001,7.544538,267.90545699999996,9.300868,50.120540999999996,30.035784000000003,29.391443,4.431889,40.115868,35.544193,23.443807999999997,19.962147,0.18454700000000002,19.080709,47.546425,8.441542,21.056725,26.538252000000004,9.790602999999999,35.911133,40.193915999999994,35.200138,15.304966,9.850660000000001,522.320007
2003-07-02,19.535308999999998,7.914663000000001,184.692963,12.164317,7.827691000000001,273.81201200000004,9.519715,52.079654999999995,30.395489,29.529404,4.532614,40.226078,36.167774,23.382939999999998,20.394018,0.189296,19.080709,49.938705,8.409086,21.620739,27.349459000000003,9.745035000000001,36.243621999999995,39.540366999999996,35.022343,15.586657,10.079081,529.8599849999999
2003-07-03,18.93421,7.967427000000001,188.074066,12.603994,8.07041,284.35949700000003,9.519715,52.569472999999995,30.935049,29.529404,4.532614,40.777126,37.103149,23.991851999999998,20.585964,0.193368,19.43626,49.340633000000004,8.506489,22.090760999999997,27.813021000000003,10.109364999999999,35.911133,39.213581,35.377903,15.633604,10.478819,537.950012
2003-07-04,19.009348000000003,8.23125,187.228745,12.603994,8.110878999999999,283.937592,9.465021,51.753151,31.474617,29.184421999999998,4.507432,40.666911999999996,37.103149,24.174557,20.729919,0.194046,19.673251999999998,47.845459000000005,8.571417,22.278767000000002,27.697126,9.927178,36.077362,38.560028,35.200138,15.633604,10.478819,539.049988
2003-07-07,19.760725,8.389544,193.991028,13.42474,8.697455,291.953644,9.683797,54.20201899999999,32.913456,30.633312,4.532614,41.107742,38.038521,24.478981,22.121513,0.19981300000000002,20.028805,49.340633000000004,8.538943,22.419771,29.435434000000004,10.291507000000001,36.243621999999995,39.540366999999996,35.614975,15.351917000000002,11.106977,551.9400019999999
2003-07-08,20.512096,8.653364999999999,193.568375,13.072984,8.454706,280.56237799999997,9.847949,54.528587,33.093315000000004,30.633312,4.532614,41.107742,38.038521,24.661686,21.785612,0.199474,20.147322,52.92904300000001,8.571417,22.560774,28.392452000000002,10.200414,36.243621999999995,39.213581,35.555690999999996,15.211073,10.792896,550.169983
2003-07-09,20.06127,8.600599,192.72306799999998,12.603994,8.131114,276.34344500000003,9.793256,53.549004000000004,32.553748999999996,31.392252000000003,4.507432,41.43837,37.726727000000004,24.418129,21.305754,0.19811700000000002,19.910286,54.723236,8.474015,22.654779,28.102737,10.109364999999999,35.911133,38.886803,35.43718,15.164126000000001,10.73579,546.280029
2003-07-10,19.685585,8.49507,187.228745,12.281549,7.868161,284.35949700000003,9.793256,53.059235,31.474617,30.771279999999997,4.532614,41.43837,37.103149,24.05278,20.921864000000003,0.196421,19.791769,52.630005000000004,8.441542,22.419771,27.697126,10.154888,35.911133,39.213581,35.081627000000005,14.788544,10.707239,540.830017
2003-07-11,20.737510999999998,8.49507,189.34198,12.486759,8.07041,285.625275,9.847949,53.38574200000001,31.654472,30.288342,4.507432,41.328159,38.038521,24.05278,21.065825,0.195742,19.791769,52.630005000000004,8.441542,22.090760999999997,27.465353000000004,10.109364999999999,36.409882,39.540366999999996,35.200138,15.070229999999999,10.73579,544.159973
2003-07-14,20.286684,8.653364999999999,191.455185,12.838464,8.232223,286.468994,10.012102,54.20201899999999,33.093315000000004,32.013161,4.55779,41.768997,38.662102000000004,24.05278,21.11381,0.195403,20.502872,54.424213,8.60389,22.23176,27.928897999999997,10.245981,36.90863,39.540366999999996,36.148272999999996,15.44581,10.678686,553.669983
2003-07-15,19.385033,8.758892,191.455185,12.955749,8.353598,273.39013700000004,10.230947,55.508339,35.07172,32.082138,4.532614,39.675034000000004,38.350307,24.204957999999998,21.305754,0.194385,21.095409,55.022282,8.766222,22.23176,27.697126,10.200414,37.739914,39.540366999999996,36.385303,15.304966,10.878553,554.530029
2003-07-16,19.159622,8.758892,185.960846,12.867774,8.313129,274.233948,10.340337,55.998104000000005,34.172443,33.393074,4.608157,39.234211,38.038521,24.600761,21.161793,0.194725,20.976896,55.919388,8.636348,22.466772,27.349459000000003,10.154888,37.407425,38.233242,36.148272999999996,15.070229999999999,10.764342999999998,549.909973
2003-07-17,18.783934,8.653364999999999,190.18721000000002,14.069579000000001,9.12219,273.39013700000004,10.176254,57.957161,31.474617,32.289165000000004,4.608157,39.675034000000004,38.038521,24.357201,21.785612,0.197099,20.621385999999998,55.919388,8.538943,22.23176,28.566288,10.109364999999999,37.074902,38.560028,35.555690999999996,14.882439000000002,11.04987,546.22998
2003-07-18,19.309895,8.758892,202.443802,13.864372,8.960377000000001,272.124481,10.12149,55.508339,36.330704,31.806216999999997,4.6585160000000005,39.675034000000004,38.662102000000004,24.113636,21.737621,0.19811700000000002,20.384357,56.517452,8.474015,22.372768,28.450396,10.245981,37.24115,38.560028,34.251961,14.600753,11.04987,552.669983
2003-07-21,19.385033,8.653364999999999,202.443802,13.923035999999998,8.940176,267.90545699999996,10.340337,54.692074,37.769539,31.806216999999997,4.6333400000000005,39.344409999999996,38.038521,24.661686,21.785612,0.197099,20.265835,57.115528000000005,8.409086,23.030792,28.160677000000003,9.836127000000001,36.576149,37.906467,34.548279,14.319066000000001,11.164082,551.26001
2003-07-22,19.460176,8.600599,197.37205500000002,13.776444,8.899705,270.436829,10.285642,54.692074,37.050121000000004,31.599203000000003,4.6585160000000005,39.785244,38.038521,24.296337,21.881582,0.193368,20.147322,57.713581000000005,8.441542,22.748783,28.160677000000003,9.927178,36.243621999999995,37.252903,33.837185,14.41296,11.106977,549.48999
2003-07-23,19.535308999999998,8.284011999999999,201.598434,13.512664000000001,8.677223,271.28060899999997,10.230947,54.855316,37.409836,31.737240000000003,4.6837,39.564827,37.726727000000004,23.930996,21.593664,0.193368,19.910286,56.21841,8.344138000000001,22.560774,28.624228000000002,9.836127000000001,36.077362,37.906467,33.837185,14.272117999999999,10.992766,546.72998
2003-07-24,19.159622,8.70613,199.062653,13.835063,8.899705,277.609161,10.340337,56.161362,38.848671,31.461235,4.7340599999999995,39.454609000000005,38.350307,24.235413,21.737621,0.19506400000000002,20.384357,56.816483,8.409086,22.654779,28.740115999999997,9.836127000000001,36.243621999999995,36.599346000000004,33.89642,14.882439000000002,11.135529,555.659973
2003-07-25,19.084486,8.653364999999999,199.485321,13.835063,8.899705,275.499573,10.3951,55.998104000000005,39.208385,31.25423,4.721468,39.344409999999996,38.662102000000004,24.296337,21.497695999999998,0.191332,20.028805,57.115528000000005,8.279211,22.654779,28.740115999999997,9.927178,35.911133,36.926117,34.251961,14.741597,11.192635000000001,552.780029
2003-07-28,19.910999,8.70613,202.866425,14.186813,9.12219,272.968292,11.215726,55.834843000000006,41.366638,31.25423,4.708883,39.123989,38.662102000000004,24.722545999999998,22.073526,0.192689,20.502872,57.115528000000005,8.409086,23.735815,28.856007,10.018272999999999,36.243621999999995,36.599346000000004,34.548279,15.304966,11.363951,562.669983
2003-07-29,21.038061,8.653364999999999,198.64003,14.040273000000001,8.960377000000001,272.968292,11.598722,54.855316,40.287514,31.392252000000003,4.6711089999999995,38.793365,37.726727000000004,25.270592,21.977556,0.189296,20.265835,57.41455799999999,8.506489,24.205832,28.971889,9.790602999999999,36.243621999999995,35.945789000000005,34.251961,15.586657,11.392503,560.400024
2003-07-30,23.442369,8.811657,199.485321,14.010960999999998,9.000847,276.76525899999996,11.489263000000001,55.345085,40.647221,31.668253000000004,4.759243,38.903587,38.350307,25.87957,21.833597,0.186244,20.858425,57.41455799999999,8.506489,23.735815,28.624228000000002,9.653984,36.409882,36.272572,34.78532,15.962238000000001,11.392503,564.8599849999999
2003-07-31,26.898607000000002,8.864424,199.485321,14.010960999999998,9.061516000000001,279.718567,11.434569,55.508339,42.44577,32.151192,4.6585160000000005,38.572945000000004,38.662102000000004,25.483763,21.929567000000002,0.185565,21.095409,57.41455799999999,8.538943,24.440842,28.624228000000002,9.653984,36.243621999999995,36.926117,34.903828000000004,15.915291,11.478161,571.01001
2003-08-01,29.904018,9.181008,198.217377,14.098887,9.101987,275.499573,11.489263000000001,56.32461899999999,41.726349,32.013161,4.7340599999999995,38.462749,39.285678999999995,25.20974,22.649363,0.185565,20.858425,57.713581000000005,8.506489,24.205832,28.913946000000003,9.69951,36.409882,37.252903,34.488995,15.398864000000001,11.620922,568.51001
2003-08-04,28.175949,8.96995,195.68156399999998,14.245435,9.101987,267.90545699999996,11.87226,56.161362,42.086059999999996,31.599203000000003,4.6585160000000005,39.013783000000004,38.662102000000004,25.575083,22.361439,0.187601,20.621385999999998,57.713581000000005,8.409086,24.440842,28.913946000000003,9.653984,36.077362,37.252903,35.733498,15.633604,11.449607,567.719971
2003-08-05,29.303010999999998,8.864424,196.21434,14.304051000000001,9.162661,270.015015,12.200496000000001,56.651118999999994,42.805481,31.25423,4.6837,39.123989,38.662102000000004,25.87957,21.737621,0.188278,20.858425,57.115528000000005,8.441542,23.970821,28.682173,9.745035000000001,36.409882,35.945789000000005,36.207561,15.633604,11.563819,570.619995
2003-08-06,29.603561,8.653364999999999,194.522919,13.893682,8.859268,264.95211800000004,12.200496000000001,55.345085,40.287514,31.323272999999997,4.6585160000000005,38.683155,37.726727000000004,25.453295,21.161793,0.18726099999999998,20.384357,55.919388,8.311684,23.735815,28.508343,9.517365,35.911133,35.619003,36.503871999999994,15.539710000000001,11.363951,558.4400019999999
2003-08-07,29.979156,8.70613,191.56274399999998,14.098887,8.940176,271.28060899999997,12.364649,55.01857,40.647221,30.564342,4.595566000000001,37.911701,38.350307,27.097385,21.11381,0.186922,20.384357,55.022282,8.311684,23.406805,28.450396,9.47184,35.744877,36.926117,36.148272999999996,15.211073,11.306842999999999,555.73999
2003-08-08,30.054289,8.864424,194.100006,14.098887,9.02108,276.76525899999996,12.309954,54.855316,41.006935,31.323272999999997,4.582974,38.132114,38.350307,27.401873,21.065825,0.187601,20.265835,57.115528000000005,8.409086,23.735815,28.508343,9.517365,35.578613,37.252903,36.444592,15.164126000000001,11.078424,557.869995
2003-08-11,28.777047999999997,8.864424,195.791504,14.186813,9.081752,275.07782000000003,11.981717999999999,54.528587,40.287514,31.185246000000003,4.595566000000001,38.793365,38.038521,26.792966999999997,20.921864000000003,0.189635,20.265835,56.816483,8.538943,23.500807000000002,28.334507000000002,9.608458,35.911133,37.252903,36.029758,15.023280999999999,11.306842999999999,557.909973
2003-08-12,28.927326,8.864424,195.368622,14.479951000000002,9.263799,278.874786,12.036414,55.508339,41.366638,31.116262,4.6333400000000005,39.234211,39.285678999999995,26.792966999999997,21.065825,0.19201,20.502872,56.21841,8.733749000000001,23.970821,28.334507000000002,9.790602999999999,36.576149,37.252903,36.681625,15.351917000000002,11.506715,567.6400150000001
2003-08-13,29.303010999999998,8.917188000000001,197.905838,14.655804999999999,9.304235,284.35949700000003,12.036414,55.345085,42.44577,31.25423,4.582974,38.903587,41.468224,27.401873,21.401722,0.191671,20.858425,56.21841,8.766222,24.440842,28.624228000000002,10.063794999999999,37.074902,36.926117,36.622386999999996,15.211073,11.820791,574.52002
2003-08-14,29.077596999999997,9.286536,199.597397,14.450644,9.22333,291.53173799999996,12.200496000000001,55.6716,42.44577,31.737240000000003,4.608157,38.903587,42.403584,27.645439,21.449710999999997,0.194725,20.621385999999998,57.713581000000005,8.66882,24.675846,29.145722999999997,10.018272999999999,36.742413,36.926117,37.748264,15.586657,11.877897,578.369995
2003-08-15,29.152734999999996,9.603124000000001,201.288849,14.567878,9.284002000000001,288.57849100000004,12.200496000000001,55.998104000000005,42.086059999999996,33.393074,4.721468,38.903587,42.091801000000004,27.280098,21.11381,0.196082,20.028805,57.41455799999999,8.538943,24.675846,29.203669,9.881653,36.243621999999995,37.579693,37.511234,15.586657,11.877897,574.9400019999999
2003-08-18,32.383568,9.655889,205.94043,15.007557,9.587425,291.53173799999996,12.419343,58.283671999999996,43.884613,35.048912,4.7340599999999995,39.013783000000004,42.715382,27.706356,21.881582,0.196082,20.147322,58.012627,8.571417,25.145858999999998,30.246646999999996,10.018272999999999,36.742413,37.579693,37.511234,15.821396,12.049211999999999,585.26001
2003-08-19,35.238693,10.078003,208.054901,15.447191,9.830142,291.10992400000003,12.036414,59.916225,46.042866,35.048912,4.784426,38.132114,43.650764,28.193489000000003,22.505398,0.19811700000000002,20.147322,61.30198299999999,8.766222,25.615875,31.173759000000004,10.337032,36.243621999999995,36.926117,37.155689,15.680553,12.077765,592.47998
2003-08-20,33.660896,10.078003,205.517639,15.18341,9.668329,282.881042,12.309954,58.610195,44.963741,34.979931,4.910328,37.911701,43.338966,27.949928000000003,22.217485,0.197438,20.502872,61.002959999999995,8.993503,26.320902,30.768152,10.200414,37.24115,36.926117,36.681625,15.633604,11.963557000000002,592.6400150000001
2003-08-21,33.660896,10.025238,209.323502,15.154103,9.607626,278.658844,12.583497,58.610195,46.762287,34.979931,4.809602,38.683155,43.962543,27.401873,22.265476,0.19811700000000002,20.621385999999998,63.395244999999996,9.058431,26.79092,30.710201,10.291507000000001,37.906174,38.560028,37.333488,15.868343,11.992108,599.130005
2003-08-22,35.313835,10.025238,212.706497,15.388572,9.80991,276.12561,12.638189,58.446926,46.762287,35.39389,4.910328,38.903587,43.027167999999996,27.401873,22.313457,0.196082,19.910286,63.99330500000001,9.025958000000001,26.555908000000002,30.768152,10.291507000000001,37.24115,38.233242,37.570518,15.868343,11.877897,597.099976
2003-08-25,34.261902,9.972475,211.860779,14.978249,9.486283,276.547791,12.419343,57.793915000000005,45.683159,35.531857,4.9229199999999995,38.352534999999996,42.715382,27.401873,22.025541,0.195403,19.791769,62.199104000000005,8.863626,26.320902,30.362540999999997,10.291507000000001,37.407425,38.233242,36.977942999999996,15.680553,11.620922,589.840027
2003-08-26,34.111633000000005,10.025238,208.054901,14.597188000000001,9.203095,281.192078,11.981717999999999,57.304138,45.683159,35.669888,4.960694,38.572945000000004,41.780018,27.706356,21.401722,0.191332,19.317745000000002,60.404883999999996,8.733749000000001,26.085892,29.841045,10.154888,36.576149,38.233242,36.563099,15.539710000000001,11.592369,583.900024
